id,nome,data,tasso
MII172623,Brindisi,2025-12-21,194.1176
MII172814,Brissogne - Aosta,2025-12-21,85.5491
MII172320,Busto Arsizio,2025-12-21,202.3041
MII172835,Cagliari Uta,2025-12-21,131.3725
MII173006,Caltagirone,2025-12-21,117.8378
MII173063,Caltanissetta,2025-12-21,132.7869
MII173088,Campobasso,2025-12-21,177.2277
MII173101,Carinola,2025-12-21,114.8559
MII173114,Cassino,2025-12-21,173.9130
MII173237,Castelfranco Emilia,2025-12-21,59.7315
MII173259,Castelvetrano,2025-12-21,165.9091
MII173265,Castrovillari,2025-12-21,159.8361
MII173285,Catania Bicocca,2025-12-21,131.0078
MII173301,Catania Piazza Lanza,2025-12-21,169.8925
MII173311,Catanzaro,2025-12-21,104.4374
MII173356,Chiavari,2025-12-21,123.0769
MII173364,Chieti,2025-12-21,182.2785
MII173688,Civitavecchia Giuseppe Passerini,2025-12-21,59.0278
MII172208,Civitavecchia Nuovo Complesso,2025-12-21,178.3862
MII173712,Como,2025-12-21,170.0000
MII173341,Cosenza,2025-12-21,126.8182
MII173747,Cremona,2025-12-21,156.2500
MII173324,Crotone,2025-12-21,111.1111
MII173764,Cuneo,2025-12-21,102.9024
MII173784,Eboli,2025-12-21,81.4815
MII173813,Enna,2025-12-21,140.6250
MII173994,Favignana,2025-12-21,111.2360
MII174501,Fermo,2025-12-21,155.8140
MII174686,Ferrara,2025-12-21,169.5473
MII174825,Firenze Mario Gozzini,2025-12-21,139.1892
MII174720,Firenze Sollicciano,2025-12-21,152.5140
MII176375,Foggia,2025-12-21,218.8742
MII176403,Forlì,2025-12-21,118.4615
MII176414,Fossano,2025-12-21,83.0882
MII176424,Fossombrone,2025-12-21,83.3333
MII176437,Frosinone,2025-12-21,126.8245
MII176451,Gela,2025-12-21,160.4167
MII152284,Genova Marassi,2025-12-21,127.2897
MII176703,Genova Pontedecimo,2025-12-21,153.1915
MII176714,Giarre,2025-12-21,145.2830
MII176719,Gorizia,2025-12-21,131.7460
MII176743,Grosseto,2025-12-21,173.3333
MII176749,Imperia,2025-12-21,113.2075
MII176759,Isernia,2025-12-21,175.0000
MII176771,Isili,2025-12-21,122.4299
MII176781,Ivrea,2025-12-21,149.4382
MII177134,L'Aquila,2025-12-21,75.6757
MII176788,La Spezia,2025-12-21,128.2895
MII177107,Lanciano,2025-12-21,120.1794
MII177118,Lanusei,2025-12-21,118.1818
MII177323,Larino,2025-12-21,149.5413
MII177332,Latina,2025-12-21,185.7143
MII177346,Laureana di Borrello,2025-12-21,121.6216
MII177384,Lauro,2025-12-21,14.0000
MII177420,Lecce,2025-12-21,175.8145
MII177436,Lecco,2025-12-21,153.8462
MII177463,Livorno,2025-12-21,148.3221
MII177498,Livorno Gorgona,2025-12-21,111.2360
MII177996,Locri,2025-12-21,146.2500
MII178027,Lodi,2025-12-21,200.0000
MII178035,Lucca,2025-12-21,252.7778
MII178045,Lucera,2025-12-21,139.5349
MII178072,Mantova,2025-12-21,142.2680
MII178085,Massa,2025-12-21,161.1429
MII178115,Massa Marittima,2025-12-21,118.7500
MII178124,Matera,2025-12-21,163.1148
MII178141,Melfi,2025-12-21,138.8060
MII178148,Messina,2025-12-21,93.6364
MII158895,Milano San Vittore,2025-12-21,232.2129
MII178501,Milano San Vittore femminile,2025-12-21,176.0870
MII178638,Modena,2025-12-21,163.2312
MII178659,Monza,2025-12-21,177.7487
MII178666,Napoli Poggioreale,2025-12-21,164.2146
MII178672,Napoli Secondigliano,2025-12-21,137.8038
MII178681,Noto,2025-12-21,93.1250
MII178700,Novara,2025-12-21,109.1503
MII179224,Nuoro,2025-12-21,47.0803
MII178003,Onanì,2025-12-21,98.5646
MII179237,Opera,2025-12-21,154.2952
MII179274,Oristano,2025-12-21,101.8939
MII179280,Orvieto,2025-12-21,125.5102
MII179290,Padova,2025-12-21,136.8984
MII179299,Padova Nuovo Complesso,2025-12-21,153.4722
MII179306,Palermo Pagliarelli,2025-12-21,122.8597
MII179324,Palermo Ucciardone,2025-12-21,116.7323
MII179331,Paliano,2025-12-21,37.2549
MII179342,Palmi,2025-12-21,118.4397
MII179353,Paola,2025-12-21,131.8750
MII179364,Parma,2025-12-21,124.0446
MII182910,Pavia,2025-12-21,146.6019
MII179781,Perugia,2025-12-21,156.8182
MII179818,Pesaro,2025-12-21,172.2222
MII179830,Pescara,2025-12-21,161.7284
MII179842,Piacenza,2025-12-21,138.0145
MII179856,Piazza Armerina,2025-12-21,134.0426
MII182919,Pisa,2025-12-21,144.3850
MII179896,Pistoia,2025-12-21,112.0000
MII179913,Pordenone,2025-12-21,137.8378
MII179932,Porto Azzurro,2025-12-21,125.8567
MII179938,Potenza,2025-12-21,155.1402
MII179958,Prato,2025-12-21,110.5166
MII179965,Ragusa,2025-12-21,107.1038
MII179981,Ravenna,2025-12-21,177.5510
MII179988,Reggio Calabria Arghillà,2025-12-21,122.0641
MII179995,Reggio Calabria Giuseppe Panzera,2025-12-21,131.6456
MII182339,Reggio Emilia,2025-12-21,133.7607
MII169535,Rieti,2025-12-21,181.2500
MII180001,Rimini,2025-12-21,141.5254
MII180380,Roma Rebibbia,2025-12-21,110.0000
MII180348,Roma Rebibbia femminile,2025-12-21,148.3607
MII180356,Roma Rebibbia IIIª casa,2025-12-21,82.5758
MII180370,Roma Rebibbia Nuovo Complesso,2025-12-21,154.6816
MII180401,Roma Regina Coeli,2025-12-21,161.2613
MII180415,Rossano,2025-12-21,115.6489
MII180424,Rovigo,2025-12-21,132.0574
MII180426,Salerno,2025-12-21,161.0667
MII180437,Saluzzo,2025-12-21,83.0882
MII180451,San Cataldo,2025-12-21,86.3248
MII180458,San Gimignano,2025-12-21,140.0901
MII180476,San Severo,2025-12-21,152.4590
MII180465,Sanremo,2025-12-21,114.5455
MII181079,Sant'Angelo dei Lombardi,2025-12-21,154.8387
MII180487,Santa Maria Capua Vetere,2025-12-21,151.7751
MII181091,Sassari,2025-12-21,125.0000
MII181109,Sciacca,2025-12-21,100.0000
MII181115,Siena,2025-12-21,129.0909
MII181125,Siracusa,2025-12-21,121.1009
MII181346,Sondrio,2025-12-21,170.8333
MII181358,Spoleto,2025-12-21,108.7719
MII181371,Sulmona,2025-12-21,118.9293
MII181377,Taranto,2025-12-21,186.5116
MII181385,Tempio Pausania,2025-12-21,101.8405
MII181392,Teramo,2025-12-21,184.8606
MII181401,Termini Imerese,2025-12-21,113.6842
MII181407,Terni,2025-12-21,136.3420
MII181417,Tolmezzo,2025-12-21,125.8503
MII181424,Torino,2025-12-21,132.7239
MII181434,Trani,2025-12-21,147.8114
MII181440,Trani femminile,2025-12-21,115.6250
MII181625,Trapani,2025-12-21,118.2377
MII181636,Trento,2025-12-21,93.3649
MII181645,Treviso,2025-12-21,171.2121
MII181661,Trieste,2025-12-21,197.6000
MII181681,Turi,2025-12-21,168.5185
MII181672,Udine,2025-12-21,200.0000
MII181691,Vallo della Lucania,2025-12-21,135.0000
MII181703,Varese,2025-12-21,175.4717
MII181820,Vasto,2025-12-21,68.7179
MII181839,Velletri,2025-12-21,149.2228
MII181847,Venezia Giudecca,2025-12-21,83.0357
MII181863,Venezia Santa Maria Maggiore,2025-12-21,153.4591
MII181870,Verbania,2025-12-21,140.3846
MII181880,Vercelli,2025-12-21,167.4419
MII181891,Verona,2025-12-21,185.0299
MII181908,Vibo Valentia,2025-12-21,120.0000
MII181918,Vicenza,2025-12-21,137.0370
MII181924,Vigevano,2025-12-21,235.7143
MII181934,Viterbo,2025-12-21,172.3457
MII179733,Voghera,2025-12-21,119.0616
MII179876,Volterra,2025-12-21,93.0851
MII158910,Agrigento,2025-12-28,141.6988
MII157783,Alba,2025-12-28,106.3830
MII158919,"Alessandria Cantiello, Gaeta",2025-12-28,102.1459
MII158924,Alessandria San Michele,2025-12-28,38.4615
MII158935,Alghero,2025-12-28,104.4872
MII172277,Altamura,2025-12-28,173.4694
MII158944,Ancona Barcaglione,2025-12-28,101.0000
MII158941,Ancona Montacuto,2025-12-28,131.7647
MII158945,Arbus,2025-12-28,110.3175
MII158948,Arezzo,2025-12-28,177.2727
MII159053,Ariano Irpino,2025-12-28,144.5055
MII159060,Arienzo,2025-12-28,153.4483
MII159065,Ascoli Piceno,2025-12-28,144.1176
MII159069,Asti,2025-12-28,128.7879
MII159314,Augusta,2025-12-28,177.1930
MII172011,Avellino,2025-12-28,134.5912
MII172187,Aversa,2025-12-28,128.6325
MII182440,Avezzano,2025-12-28,152.8302
MII172222,Barcellona Pozzo di Gotto,2025-12-28,89.8438
MII181678,Bari,2025-12-28,169.8473
MII158901,Belluno,2025-12-28,134.1463
MII160204,Benevento,2025-12-28,161.0442
MII172827,Bergamo,2025-12-28,184.6395
MII172332,Biella,2025-12-28,134.8718
MII172344,Bollate,2025-12-28,130.0158
MII172508,Bologna,2025-12-28,172.0000
MII172580,Bolzano,2025-12-28,112.5000
MII172592,Brescia Canton Monbello,2025-12-28,212.0879
MII172610,Brescia Verziano,2025-12-28,183.0986
MII172623,Brindisi,2025-12-28,196.6387
MII172814,Brissogne - Aosta,2025-12-28,85.2273
MII172320,Busto Arsizio,2025-12-28,204.6083
MII172835,Cagliari Uta,2025-12-28,129.5900
MII173006,Caltagirone,2025-12-28,118.6486
MII173063,Caltanissetta,2025-12-28,133.8798
MII173088,Campobasso,2025-12-28,177.4510
MII173101,Carinola,2025-12-28,114.4124
MII173114,Cassino,2025-12-28,171.7391
MII173237,Castelfranco Emilia,2025-12-28,61.0738
MII173259,Castelvetrano,2025-12-28,170.4545
MII173265,Castrovillari,2025-12-28,154.9180
MII173285,Catania Bicocca,2025-12-28,128.6822
MII173301,Catania Piazza Lanza,2025-12-28,165.9498
MII173311,Catanzaro,2025-12-28,105.3712
MII173356,Chiavari,2025-12-28,119.2308
MII173364,Chieti,2025-12-28,174.6835
MII173688,Civitavecchia Giuseppe Passerini,2025-12-28,58.3333
MII172208,Civitavecchia Nuovo Complesso,2025-12-28,176.6571
MII173712,Como,2025-12-28,170.4545
MII173341,Cosenza,2025-12-28,124.5455
MII173747,Cremona,2025-12-28,155.9896
MII173324,Crotone,2025-12-28,107.9365
MII173764,Cuneo,2025-12-28,102.1108
MII173784,Eboli,2025-12-28,83.3333
MII173813,Enna,2025-12-28,141.2500
MII173994,Favignana,2025-12-28,111.2360
MII174501,Fermo,2025-12-28,155.8140
MII174686,Ferrara,2025-12-28,167.4897
MII174825,Firenze Mario Gozzini,2025-12-28,140.5405
MII174720,Firenze Sollicciano,2025-12-28,153.3520
MII176375,Foggia,2025-12-28,215.2318
MII176403,Forlì,2025-12-28,119.2308
MII176414,Fossano,2025-12-28,83.0882
MII176424,Fossombrone,2025-12-28,83.3333
MII176437,Frosinone,2025-12-28,127.6134
MII176451,Gela,2025-12-28,156.2500
MII152284,Genova Marassi,2025-12-28,128.2243
MII176703,Genova Pontedecimo,2025-12-28,152.1277
MII176714,Giarre,2025-12-28,143.3962
MII176719,Gorizia,2025-12-28,131.7460
MII176743,Grosseto,2025-12-28,166.6667
MII176749,Imperia,2025-12-28,109.4340
MII176759,Isernia,2025-12-28,179.5455
MII176771,Isili,2025-12-28,121.4953
MII176781,Ivrea,2025-12-28,147.1910
MII177134,L'Aquila,2025-12-28,75.2252
MII176788,La Spezia,2025-12-28,129.1391
MII177107,Lanciano,2025-12-28,118.8341
MII177118,Lanusei,2025-12-28,115.1515
MII177323,Larino,2025-12-28,145.8716
MII177332,Latina,2025-12-28,189.6104
MII177346,Laureana di Borrello,2025-12-28,121.6216
MII177384,Lauro,2025-12-28,16.0000
MII177420,Lecce,2025-12-28,175.3133
MII177436,Lecco,2025-12-28,153.8462
MII177463,Livorno,2025-12-28,147.6510
MII177498,Livorno Gorgona,2025-12-28,110.1124
MII177996,Locri,2025-12-28,140.0000
MII178027,Lodi,2025-12-28,197.7273
MII178035,Lucca,2025-12-28,255.5556
MII178045,Lucera,2025-12-28,138.7597
MII178072,Mantova,2025-12-28,142.2680
MII178085,Massa,2025-12-28,161.7143
MII178115,Massa Marittima,2025-12-28,114.5833
MII178124,Matera,2025-12-28,163.1148
MII178141,Melfi,2025-12-28,138.8060
MII178148,Messina,2025-12-28,94.5455
MII158895,Milano San Vittore,2025-12-28,237.5350
MII178501,Milano San Vittore femminile,2025-12-28,171.7391
MII178638,Modena,2025-12-28,163.5097
MII178659,Monza,2025-12-28,176.9029
MII178666,Napoli Poggioreale,2025-12-28,164.8276
MII178672,Napoli Secondigliano,2025-12-28,137.5338
MII178681,Noto,2025-12-28,93.1250
MII178700,Novara,2025-12-28,108.4967
MII179224,Nuoro,2025-12-28,46.7153
MII178003,Onanì,2025-12-28,98.5646
MII179237,Opera,2025-12-28,153.5242
MII179274,Oristano,2025-12-28,101.5152
MII179280,Orvieto,2025-12-28,124.4898
MII179290,Padova,2025-12-28,137.4332
MII179299,Padova Nuovo Complesso,2025-12-28,153.4722
MII179306,Palermo Pagliarelli,2025-12-28,122.8597
MII179324,Palermo Ucciardone,2025-12-28,116.1417
MII179331,Paliano,2025-12-28,36.6013
MII179342,Palmi,2025-12-28,117.7305
MII179353,Paola,2025-12-28,130.4348
MII179364,Parma,2025-12-28,123.0892
MII182910,Pavia,2025-12-28,146.8750
MII179781,Perugia,2025-12-28,157.1429
MII179818,Pesaro,2025-12-28,166.6667
MII179830,Pescara,2025-12-28,159.6708
MII179842,Piacenza,2025-12-28,138.6473
MII179856,Piazza Armerina,2025-12-28,134.0426
MII182919,Pisa,2025-12-28,145.9893
MII179896,Pistoia,2025-12-28,116.0000
MII179913,Pordenone,2025-12-28,140.5405
MII179932,Porto Azzurro,2025-12-28,126.7913
MII179938,Potenza,2025-12-28,157.9439
MII179958,Prato,2025-12-28,109.4096
MII179965,Ragusa,2025-12-28,106.0109
MII179981,Ravenna,2025-12-28,175.5102
MII179988,Reggio Calabria Arghillà,2025-12-28,122.4199
MII179995,Reggio Calabria Giuseppe Panzera,2025-12-28,128.2209
MII182339,Reggio Emilia,2025-12-28,132.4786
MII169535,Rieti,2025-12-28,180.9028
MII180001,Rimini,2025-12-28,142.3729
MII180380,Roma Rebibbia,2025-12-28,111.8519
MII180348,Roma Rebibbia femminile,2025-12-28,151.8828
MII180356,Roma Rebibbia IIIª casa,2025-12-28,81.8182
MII180370,Roma Rebibbia Nuovo Complesso,2025-12-28,155.5243
MII180401,Roma Regina Coeli,2025-12-28,160.8108
MII180415,Rossano,2025-12-28,114.5038
MII180424,Rovigo,2025-12-28,133.0144
MII180426,Salerno,2025-12-28,161.9681
MII180437,Saluzzo,2025-12-28,83.3333
MII180451,San Cataldo,2025-12-28,87.1795
MII180458,San Gimignano,2025-12-28,142.3423
MII180476,San Severo,2025-12-28,145.9016
MII180465,Sanremo,2025-12-28,114.5455
MII181079,Sant'Angelo dei Lombardi,2025-12-28,154.0323
MII180487,Santa Maria Capua Vetere,2025-12-28,152.0710
MII181091,Sassari,2025-12-28,125.6579
MII181109,Sciacca,2025-12-28,115.0000
MII181115,Siena,2025-12-28,127.2727
MII181125,Siracusa,2025-12-28,122.2018
MII181346,Sondrio,2025-12-28,170.8333
MII181358,Spoleto,2025-12-28,108.3333
MII181371,Sulmona,2025-12-28,118.3556
MII181377,Taranto,2025-12-28,185.8140
MII181385,Tempio Pausania,2025-12-28,101.8405
MII181392,Teramo,2025-12-28,183.2669
MII181401,Termini Imerese,2025-12-28,110.5263
MII181407,Terni,2025-12-28,136.8171
MII181417,Tolmezzo,2025-12-28,124.4898
MII181424,Torino,2025-12-28,132.8154
MII181434,Trani,2025-12-28,147.8114
MII181440,Trani femminile,2025-12-28,121.8750
MII181625,Trapani,2025-12-28,117.2131
MII181636,Trento,2025-12-28,92.1801
MII181645,Treviso,2025-12-28,171.9697
MII181661,Trieste,2025-12-28,200.8000
MII181681,Turi,2025-12-28,166.6667
MII181672,Udine,2025-12-28,196.7742
MII181691,Vallo della Lucania,2025-12-28,137.5000
MII181703,Varese,2025-12-28,181.1321
MII181820,Vasto,2025-12-28,72.8205
MII181839,Velletri,2025-12-28,148.9637
MII181847,Venezia Giudecca,2025-12-28,83.9286
MII181863,Venezia Santa Maria Maggiore,2025-12-28,150.9434
MII181870,Verbania,2025-12-28,133.9623
MII181880,Vercelli,2025-12-28,169.0141
MII181891,Verona,2025-12-28,185.6287
MII181908,Vibo Valentia,2025-12-28,116.7857
MII181918,Vicenza,2025-12-28,137.7778
MII181924,Vigevano,2025-12-28,228.5714
MII181934,Viterbo,2025-12-28,172.3457
MII179733,Voghera,2025-12-28,118.1818
MII179876,Volterra,2025-12-28,92.5532
MII158910,Agrigento,2026-01-03,140.4669
MII157783,Alba,2026-01-03,106.3830
MII158919,"Alessandria Cantiello, Gaeta",2026-01-03,103.0043
MII158924,Alessandria San Michele,2026-01-03,38.1356
MII158935,Alghero,2026-01-03,105.7692
MII172277,Altamura,2026-01-03,179.5918
MII158944,Ancona Barcaglione,2026-01-03,107.0000
MII158941,Ancona Montacuto,2026-01-03,131.3725
MII158945,Arbus,2026-01-03,109.5238
MII158948,Arezzo,2026-01-03,168.1818
MII159053,Ariano Irpino,2026-01-03,145.0549
MII159060,Arienzo,2026-01-03,153.4483
MII159065,Ascoli Piceno,2026-01-03,143.1373
MII159069,Asti,2026-01-03,127.7778
MII159314,Augusta,2026-01-03,178.0702
MII172011,Avellino,2026-01-03,133.9623
MII172187,Aversa,2026-01-03,128.6325
MII182440,Avezzano,2026-01-03,160.3774
MII172222,Barcellona Pozzo di Gotto,2026-01-03,89.0625
MII181678,Bari,2026-01-03,167.5573
MII158901,Belluno,2026-01-03,131.7073
MII160204,Benevento,2026-01-03,160.2410
MII172827,Bergamo,2026-01-03,186.5204
MII172332,Biella,2026-01-03,135.3846
MII172344,Bollate,2026-01-03,130.1500
MII172508,Bologna,2026-01-03,172.6000
MII172580,Bolzano,2026-01-03,110.2273
MII172592,Brescia Canton Monbello,2026-01-03,213.7363
MII172610,Brescia Verziano,2026-01-03,183.0986
MII172623,Brindisi,2026-01-03,198.3193
MII172814,Brissogne - Aosta,2026-01-03,84.8315
MII172320,Busto Arsizio,2026-01-03,207.3733
MII172835,Cagliari Uta,2026-01-03,131.5508
MII173006,Caltagirone,2026-01-03,119.1892
MII173063,Caltanissetta,2026-01-03,135.5191
MII173088,Campobasso,2026-01-03,178.4314
MII173101,Carinola,2026-01-03,114.1907
MII173114,Cassino,2026-01-03,172.8261
MII173237,Castelfranco Emilia,2026-01-03,62.4161
MII173259,Castelvetrano,2026-01-03,168.1818
MII173265,Castrovillari,2026-01-03,155.7377
MII173285,Catania Bicocca,2026-01-03,128.6822
MII173301,Catania Piazza Lanza,2026-01-03,163.0824
MII173311,Catanzaro,2026-01-03,103.4321
MII173356,Chiavari,2026-01-03,117.3077
MII173364,Chieti,2026-01-03,178.4810
MII173688,Civitavecchia Giuseppe Passerini,2026-01-03,59.0278
MII172208,Civitavecchia Nuovo Complesso,2026-01-03,176.6571
MII173712,Como,2026-01-03,166.9683
MII173341,Cosenza,2026-01-03,125.4545
MII173747,Cremona,2026-01-03,157.5521
MII173324,Crotone,2026-01-03,109.5238
MII173764,Cuneo,2026-01-03,102.1108
MII173784,Eboli,2026-01-03,83.3333
MII173813,Enna,2026-01-03,140.6250
MII173994,Favignana,2026-01-03,119.1011
MII174501,Fermo,2026-01-03,151.1628
MII174686,Ferrara,2026-01-03,168.7243
MII174825,Firenze Mario Gozzini,2026-01-03,141.8919
MII174720,Firenze Sollicciano,2026-01-03,155.8659
MII176375,Foggia,2026-01-03,214.2384
MII176403,Forlì,2026-01-03,120.0000
MII176414,Fossano,2026-01-03,83.0882
MII176424,Fossombrone,2026-01-03,83.3333
MII176437,Frosinone,2026-01-03,127.4162
MII176451,Gela,2026-01-03,156.2500
MII152284,Genova Marassi,2026-01-03,129.1589
MII176703,Genova Pontedecimo,2026-01-03,155.3191
MII176714,Giarre,2026-01-03,143.3962
MII176719,Gorizia,2026-01-03,128.5714
MII176743,Grosseto,2026-01-03,166.6667
MII176749,Imperia,2026-01-03,111.3208
MII176759,Isernia,2026-01-03,177.2727
MII176771,Isili,2026-01-03,120.5607
MII176781,Ivrea,2026-01-03,148.8764
MII177134,L'Aquila,2026-01-03,75.6757
MII176788,La Spezia,2026-01-03,129.1391
MII177107,Lanciano,2026-01-03,119.2825
MII177118,Lanusei,2026-01-03,118.1818
MII177323,Larino,2026-01-03,147.7064
MII177332,Latina,2026-01-03,189.6104
MII177346,Laureana di Borrello,2026-01-03,121.6216
MII177384,Lauro,2026-01-03,16.0000
MII177420,Lecce,2026-01-03,175.3133
MII177436,Lecco,2026-01-03,155.7692
MII177463,Livorno,2026-01-03,151.6779
MII177498,Livorno Gorgona,2026-01-03,110.1124
MII177996,Locri,2026-01-03,136.2500
MII178027,Lodi,2026-01-03,200.0000
MII178035,Lucca,2026-01-03,255.5556
MII178045,Lucera,2026-01-03,137.9845
MII178072,Mantova,2026-01-03,146.3918
MII178085,Massa,2026-01-03,159.4286
MII178115,Massa Marittima,2026-01-03,110.4167
MII178124,Matera,2026-01-03,164.7541
MII178141,Melfi,2026-01-03,138.8060
MII178148,Messina,2026-01-03,95.9091
MII158895,Milano San Vittore,2026-01-03,237.8151
MII178501,Milano San Vittore femminile,2026-01-03,169.5652
MII178638,Modena,2026-01-03,163.2312
MII178659,Monza,2026-01-03,175.0000
MII178666,Napoli Poggioreale,2026-01-03,165.9004
MII178672,Napoli Secondigliano,2026-01-03,137.2637
MII178681,Noto,2026-01-03,92.5000
MII178700,Novara,2026-01-03,107.6923
MII179224,Nuoro,2026-01-03,15.6934
MII178003,Onanì,2026-01-03,100.0000
MII179237,Opera,2026-01-03,154.4053
MII179274,Oristano,2026-01-03,112.1212
MII179280,Orvieto,2026-01-03,125.5102
MII179290,Padova,2026-01-03,139.5722
MII179299,Padova Nuovo Complesso,2026-01-03,154.1667
MII179306,Palermo Pagliarelli,2026-01-03,123.3151
MII179324,Palermo Ucciardone,2026-01-03,116.5354
MII179331,Paliano,2026-01-03,37.2549
MII179342,Palmi,2026-01-03,117.0213
MII179353,Paola,2026-01-03,130.4348
MII179364,Parma,2026-01-03,122.7707
MII182910,Pavia,2026-01-03,147.6563
MII179781,Perugia,2026-01-03,158.3062
MII179818,Pesaro,2026-01-03,167.3611
MII179830,Pescara,2026-01-03,158.8477
MII179842,Piacenza,2026-01-03,137.9227
MII179856,Piazza Armerina,2026-01-03,134.0426
MII182919,Pisa,2026-01-03,144.3850
MII179896,Pistoia,2026-01-03,114.6667
MII179913,Pordenone,2026-01-03,137.8378
MII179932,Porto Azzurro,2026-01-03,126.4798
MII179938,Potenza,2026-01-03,158.8785
MII179958,Prato,2026-01-03,110.1476
MII179965,Ragusa,2026-01-03,106.0109
MII179981,Ravenna,2026-01-03,177.5510
MII179988,Reggio Calabria Arghillà,2026-01-03,122.0641
MII179995,Reggio Calabria Giuseppe Panzera,2026-01-03,128.8344
MII182339,Reggio Emilia,2026-01-03,131.1966
MII169535,Rieti,2026-01-03,180.2083
MII180001,Rimini,2026-01-03,144.0678
MII180380,Roma Rebibbia,2026-01-03,108.8889
MII180348,Roma Rebibbia femminile,2026-01-03,154.8117
MII180356,Roma Rebibbia IIIª casa,2026-01-03,82.5758
MII180370,Roma Rebibbia Nuovo Complesso,2026-01-03,156.2734
MII180401,Roma Regina Coeli,2026-01-03,159.6847
MII180415,Rossano,2026-01-03,114.1221
MII180424,Rovigo,2026-01-03,133.0144
MII180426,Salerno,2026-01-03,163.2979
MII180437,Saluzzo,2026-01-03,83.5784
MII180451,San Cataldo,2026-01-03,86.3248
MII180458,San Gimignano,2026-01-03,142.7928
MII180476,San Severo,2026-01-03,142.6230
MII180465,Sanremo,2026-01-03,113.1818
MII181079,Sant'Angelo dei Lombardi,2026-01-03,153.2258
MII180487,Santa Maria Capua Vetere,2026-01-03,150.5917
MII181091,Sassari,2026-01-03,126.7544
MII181109,Sciacca,2026-01-03,115.0000
MII181115,Siena,2026-01-03,116.3636
MII181125,Siracusa,2026-01-03,120.5505
MII181346,Sondrio,2026-01-03,166.6667
MII181358,Spoleto,2026-01-03,109.6491
MII181371,Sulmona,2026-01-03,117.9732
MII181377,Taranto,2026-01-03,186.2791
MII181385,Tempio Pausania,2026-01-03,118.4049
MII181392,Teramo,2026-01-03,182.0717
MII181401,Termini Imerese,2026-01-03,108.4211
MII181407,Terni,2026-01-03,137.2922
MII181417,Tolmezzo,2026-01-03,127.2109
MII181424,Torino,2026-01-03,132.8154
MII181434,Trani,2026-01-03,145.7912
MII181440,Trani femminile,2026-01-03,118.7500
MII181625,Trapani,2026-01-03,118.6475
MII181636,Trento,2026-01-03,93.0952
MII181645,Treviso,2026-01-03,173.4848
MII181661,Trieste,2026-01-03,200.0000
MII181681,Turi,2026-01-03,167.5926
MII181672,Udine,2026-01-03,195.6989
MII181691,Vallo della Lucania,2026-01-03,137.5000
MII181703,Varese,2026-01-03,190.5660
MII181820,Vasto,2026-01-03,71.7949
MII181839,Velletri,2026-01-03,148.7047
MII181847,Venezia Giudecca,2026-01-03,83.0357
MII181863,Venezia Santa Maria Maggiore,2026-01-03,154.7170
MII181870,Verbania,2026-01-03,132.0755
MII181880,Vercelli,2026-01-03,165.1163
MII181891,Verona,2026-01-03,186.2275
MII181908,Vibo Valentia,2026-01-03,116.4286
MII181918,Vicenza,2026-01-03,139.1791
MII181924,Vigevano,2026-01-03,213.3333
MII181934,Viterbo,2026-01-03,173.3333
MII179733,Voghera,2026-01-03,117.0088
MII179876,Volterra,2026-01-03,92.0213
MII158910,Agrigento,2026-01-11,139.6887
MII157783,Alba,2026-01-11,108.5106
MII158919,"Alessandria Cantiello, Gaeta",2026-01-11,105.2632
MII158924,Alessandria San Michele,2026-01-11,50.0000
MII158935,Alghero,2026-01-11,105.1282
MII172277,Altamura,2026-01-11,175.5102
MII158944,Ancona Barcaglione,2026-01-11,108.0000
MII158941,Ancona Montacuto,2026-01-11,132.1569
MII158945,Arbus,2026-01-11,107.9365
MII158948,Arezzo,2026-01-11,154.5455
MII159053,Ariano Irpino,2026-01-11,144.5055
MII159060,Arienzo,2026-01-11,153.4483
MII159065,Ascoli Piceno,2026-01-11,139.2157
MII159069,Asti,2026-01-11,130.8081
MII159314,Augusta,2026-01-11,178.6550
MII172011,Avellino,2026-01-11,132.9140
MII172187,Aversa,2026-01-11,129.9145
MII182440,Avezzano,2026-01-11,149.0566
MII172222,Barcellona Pozzo di Gotto,2026-01-11,91.4063
MII181678,Bari,2026-01-11,166.0305
MII158901,Belluno,2026-01-11,129.2683
MII160204,Benevento,2026-01-11,160.8871
MII172827,Bergamo,2026-01-11,187.4608
MII172332,Biella,2026-01-11,136.4103
MII172344,Bollate,2026-01-11,130.0710
MII172508,Bologna,2026-01-11,173.1855
MII172580,Bolzano,2026-01-11,109.0909
MII172592,Brescia Canton Monbello,2026-01-11,217.0330
MII172610,Brescia Verziano,2026-01-11,184.5070
MII172623,Brindisi,2026-01-11,193.2773
MII172814,Brissogne - Aosta,2026-01-11,84.2697
MII172320,Busto Arsizio,2026-01-11,209.2166
MII172835,Cagliari Uta,2026-01-11,132.2638
MII173006,Caltagirone,2026-01-11,117.8378
MII173063,Caltanissetta,2026-01-11,136.0656
MII173088,Campobasso,2026-01-11,176.4706
MII173101,Carinola,2026-01-11,113.3038
MII173114,Cassino,2026-01-11,177.1739
MII173237,Castelfranco Emilia,2026-01-11,64.4295
MII173259,Castelvetrano,2026-01-11,163.6364
MII173265,Castrovillari,2026-01-11,158.1967
MII173285,Catania Bicocca,2026-01-11,133.3333
MII173301,Catania Piazza Lanza,2026-01-11,164.7482
MII173311,Catanzaro,2026-01-11,103.1201
MII173356,Chiavari,2026-01-11,113.4615
MII173364,Chieti,2026-01-11,175.9494
